Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
"Folder Start Date (Date on folder, format YYYY-MM-DD)","Folder End Date (Date of last image in folder, can fill out at end (YYYY-MM-DD)","Can fill this out exactly how it looks on the folder, no spaces then drag down the column at end","3 Letter code for locations-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",Please start with IMG in the image name,"1 High, 2 Okay, 3 Bad/can barely see animal","coyote, human, raccoon, skunk, opossum, woodrat, bobcat, bird (note species if possible), squirrel, ground squirrel, vehicle, or unknown","Four letter code for species-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",number of animals seen in image,Date of image (YYYYMMDD),"24 hours, convert if needed, so 1PM would be 13 etc.    Military Hours-->hh:mm:ss","Please record anything noteworthy-prey, young ones, weather problems, if it's a cool picture for outreach or instagram please put ""COOL"" in the notes column"
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0003,1,human,HOSA,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0004,1,human,HOSA,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0005,1,human,HOSA,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0006,1,human,HOSA,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0007,1,coyote,CAFA,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0008,1,coyote,CAFA,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0009,1,coyote,CAFA,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0010,1,squirrel,SCIU,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0011,1,squirrel,SCIU,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0012,1,squirrel,SCIU,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0013,3,unknown,UNK,1,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0014,3,unknown,UNK,,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0015,3,unknown,UNK,,20230621,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0016,3,unknown,UNK,,20236222,,
2023-06-21,2023-09-06,BonitaCanyon2,BC2,IMG_0017,3,unknown,UNK,,20236222,,
