filename,label
data/2023_06_21_BonitaCanyon2/photos/IMG_0001.JPG,0
data/2023_06_21_BonitaCanyon2/photos/IMG_0002.JPG,0
data/2023_06_21_BonitaCanyon2/photos/IMG_0003.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0004.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0005.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0006.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0007.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0008.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0009.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0010.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0011.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0012.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0019.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0020.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0021.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0028.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0029.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0030.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0031.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0034.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0035.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0036.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0043.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0046.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0047.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0049.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0050.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0052.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0064.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0067.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0068.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0069.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0070.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0071.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0074.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0075.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0076.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0077.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0078.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0082.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0083.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0084.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0085.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0089.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0090.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0094.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0095.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0096.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0101.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0102.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0103.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0106.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0107.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0108.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0109.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0110.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0111.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0112.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0113.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0114.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0115.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0116.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0117.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0127.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0128.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0129.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0134.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0139.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0142.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0145.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0146.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0147.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0148.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0149.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0150.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0157.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0158.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0159.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0163.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0164.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0166.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0170.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0171.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0181.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0182.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0183.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0185.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0188.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0189.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0190.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0191.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0196.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0197.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0202.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0205.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0206.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0207.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0208.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0209.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0210.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0211.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0212.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0213.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0217.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0218.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0219.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0223.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0229.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0230.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0236.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0247.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0248.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0249.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0250.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0251.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0252.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0259.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0260.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0261.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0262.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0265.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0271.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0272.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0273.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0279.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0284.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0286.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0287.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0289.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0290.JPG,1
data/2023_06_21_BonitaCanyon2/photos/IMG_0291.JPG,0
data/2023_06_21_BonitaCanyon2/photos/IMG_0292.JPG,1
