Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
"Folder Start Date (Date on folder, format YYYY-MM-DD)","Folder End Date (Date of last image in folder, can fill out at end (YYYY-MM-DD)","Can fill this out exactly how it looks on the folder, no spaces then drag down the column at end","3 Letter code for locations-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",Please start with IMG in the image name,"1 High, 2 Okay, 3 Bad/can barely see animal","coyote, human, raccoon, skunk, opossum, woodrat, bobcat, bird (note species if possible), squirrel, ground squirrel, vehicle, or unknown","Four letter code for species-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",number of animals seen in image,Date of image (YYYYMMDD),"24 hours, convert if needed, so 1PM would be 13 etc.    Military Hours-->hh:mm:ss","Please record anything noteworthy-prey, young ones, weather problems, if it's a cool picture for outreach or instagram please put ""COOL"" in the notes column"
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0001,3,human,HOSA,1,09/11/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0002,3,human,HOSA,1,09/11/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0003,3,human,HOSA,1,09/11/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0004,3,squirrel,#N/A,1,09/12/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0005,3,squirrel,#N/A,1,09/12/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0006,3,squirrel,#N/A,1,09/12/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0010,3,opossum,DIVI,1,09/13/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0013,3,opossum,DIVI,1,09/13/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0014,3,coyote,CAFA,1,09/13/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0017,3,raccoon,PRLO,1,09/14/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0018,3,raccoon,PRLO,2,09/14/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0019,2,coyote,CAFA,3,09/17/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0020,2,coyote,CAFA,3,09/17/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0021,2,coyote,CAFA,3,09/17/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0022,2,coyote,CAFA,1,09/18/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0023,2,coyote,CAFA,1,09/18/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0025,3,coyote,CAFA,1,09/18/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0029,3,coyote,CAFA,1,09/18/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0030,3,coyote,CAFA,1,09/18/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0031,3,coyote,CAFA,1,09/18/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0034,3,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0035,3,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0036,3,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0037,3,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0040,3,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0041,3,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0042,3,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0043,2,coyote,CAFA,1,09/19/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0046,3,raccoon,PRLO,1,09/24/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0049,3,coyote,CAFA,2,09/25/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0050,3,coyote,CAFA,2,09/25/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0051,3,coyote,CAFA,1,09/25/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0052,3,coyote,CAFA,1,09/25/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0053,3,coyote,CAFA,1,09/25/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0055,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0058,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0061,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0062,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0064,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0065,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0066,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0067,3,coyote,CAFA,1,09/27/2024,,
2024-09-11,2024-10-18,BonitaCanyon1,BC1,IMG0068,3,coyote,CAFA,1,09/27/2024,,
