Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
"Folder Start Date (Date on folder, format YYYY-MM-DD)","Folder End Date (Date of last image in folder, can fill out at end (YYYY-MM-DD)","Can fill this out exactly how it looks on the folder, no spaces then drag down the column at end","3 Letter code for locations-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",Please start with IMG in the image name,"1 High, 2 Okay, 3 Bad/can barely see animal","coyote, human, raccoon, skunk, opossum, woodrat, bobcat, bird (note species if possible), squirrel, ground squirrel, vehicle, or unknown","Four letter code for species-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",number of animals seen in image,Date of image (YYYYMMDD),"24 hours, convert if needed, so 1PM would be 13 etc.    Military Hours-->hh:mm:ss","Please record anything noteworthy-prey, young ones, weather problems, if it's a cool picture for outreach or instagram please put ""COOL"" in the notes column"
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0019,2,squirrel,#N/A,1,20221109,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0020,2,squirrel,SCIU,1,20221109,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0025,2,opossum,DIVI,1,20221109,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0028,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0031,2,squirrel,SCIU,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0034,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0035,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0036,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0037,2,coyote,CAFA,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0038,2,coyote,CAFA,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0039,3,coyote,CAFA,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0040,1,squirrel,SCIU,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0041,1,squirrel,SCIU,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0043,1,squirrel,SCIU,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0044,2,squirrel,SCIU,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0046,2,raccoon,PRLO,2,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0047,2,raccoon,PRLO,2,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0048,2,raccoon,PRLO,2,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0049,2,raccoon,PRLO,2,20221112,,
2022-11-09,2022-12-16,BonitaCanyon2,BC2,IMG_0050,2,raccoon,PRLO,2,20221112,,
