filename,label,is_day
data/2024_04_11_BonitaCanyon1/photos/IMG_0003.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0004.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0005.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0006.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0007.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0008.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0009.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0010.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0011.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0013.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0014.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0015.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0016.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0017.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0018.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0019.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0020.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0021.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0022.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0024.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0025.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0026.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0028.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0029.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0030.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0031.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0032.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0033.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0035.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0036.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0038.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0039.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0040.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0042.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0043.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0044.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0045.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0048.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0049.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0050.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0051.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0052.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0053.JPG,1,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0054.JPG,0,False
data/2024_04_11_BonitaCanyon1/photos/IMG_0055.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0056.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0057.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0058.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0059.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0060.JPG,0,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0061.JPG,1,True
data/2024_04_11_BonitaCanyon1/photos/IMG_0062.JPG,1,True
