Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
"Folder Start Date (Date on folder, format YYYY-MM-DD)","Folder End Date (Date of last image in folder, can fill out at end (YYYY-MM-DD)","Can fill this out exactly how it looks on the folder, no spaces then drag down the column at end","3 Letter code for locations-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",Please start with IMG in the image name,"1 High, 2 Okay, 3 Bad/can barely see animal","coyote, human, raccoon, skunk, opossum, woodrat, bobcat, bird (note species if possible), squirrel, ground squirrel, vehicle, or unknown","Four letter code for species-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",number of animals seen in image,Date of image (YYYYMMDD),"24 hours, convert if needed, so 1PM would be 13 etc.    Military Hours-->hh:mm:ss","Please record anything noteworthy-prey, young ones, weather problems, if it's a cool picture for outreach or instagram please put ""COOL"" in the notes column"
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0001,2,human,HOSA,1,20230131,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0004,1,human,HOSA,1,20230131,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0005,1,human,HOSA,1,20230131,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0006,1,human,HOSA,1,20230131,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0007,1,coyote,CAFA,1,20230131,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0010,1,raccoon,PRLO,1,20230202,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0011,1,raccoon,PRLO,1,20230202,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0012,1,raccoon,PRLO,1,20230202,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0013,1,bird,BIRD,1,20230202,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0014,1,bird,BIRD,1,20230202,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0015,1,bird,BIRD,1,20230202,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0016,2,coyote,CAFA,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0019,1,coyote,CAFA,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0022,2,coyote,CAFA,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0023,1,coyote,CAFA,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0025,1,coyote,CAFA,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0028,1,squirrel,SCIU,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0029,1,squirrel,SCIU,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0030,1,squirrel,SCIU,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0031,3,bird,BIRD,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0034,2,coyote,CAFA,1,20230203,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0037,3,raccoon,PRLO,1,20230204,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0039,2,raccoon,PRLO,2,20230204,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0040,1,bird,BIRD,1,20230204,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0041,1,bird,BIRD,1,20230204,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0042,1,bird,BIRD,1,20230204,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0043,1,bird,BIRD,1,20230205,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0044,1,bird,BIRD,1,20230205,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0045,1,bird,BIRD,1,20230205,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0046,1,coyote,CAFA,1,20230205,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0047,2,coyote,CAFA,1,20230205,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0049,1,coyote,CAFA,2,20230205,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0050,1,coyote,CAFA,1,20230205,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0052,3,unknown,UNK,1,20230206,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0053,3,unknown,UNK,1,20230206,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0054,3,unknown,UNK,1,20230206,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0055,2,coyote,CAFA,2,20230207,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0058,1,coyote,CAFA,1,20230207,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0059,2,coyote,CAFA,1,20230207,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0061,1,raccoon,PRLO,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0062,1,raccoon,PRLO,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0063,2,raccoon,PRLO,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0064,2,raccoon,PRLO,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0065,1,raccoon,PRLO,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0067,1,raccoon,PRLO,2,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0068,1,raccoon,PRLO,3,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0069,2,raccoon,PRLO,2,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0070,1,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0071,2,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0072,3,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0073,1,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0074,1,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0076,1,bird,BIRD,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0077,1,bird,BIRD,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0078,1,bird,BIRD,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0079,1,squirrel,SCIU,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0080,1,squirrel,SCIU,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0081,1,squirrel,SCIU,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0082,1,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0083,1,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0084,1,coyote,CAFA,1,20230208,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0088,1,raccoon,PRLO,2,20230209,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0089,1,raccoon,PRLO,3,20230209,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0090,1,raccoon,PRLO,4,20230209,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0091,3,bird,BIRD,1,20230210,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0094,1,raccoon,PRLO,4,20230210,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0095,1,raccoon,PRLO,4,20230210,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0096,2,raccoon,PRLO,2,20230210,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0097,1,coyote,CAFA,1,20230210,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0100,1,raccoon,PRLO,1,20230211,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0103,1,coyote,CAFA,1,20230211,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0106,1,coyote,CAFA,1,20230213,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0107,3,coyote,CAFA,1,20230213,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0108,2,coyote,CAFA,1,20230213,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0109,1,coyote,CAFA,1,20230214,,
2023-01-31,2023-03-22,BonitaCanyon1,BC1,IMG_0110,1,coyote,CAFA,1,20230214,,
