filename,label
data/2023_05_10_BonitaCanyon1/photos/IMG_0001.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0002.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0003.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0004.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0005.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0006.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0007.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0008.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0009.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0010.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0011.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0012.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0013.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0014.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0015.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0016.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0017.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0018.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0019.JPG,4
data/2023_05_10_BonitaCanyon1/photos/IMG_0020.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0021.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0022.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0023.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0024.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0025.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0026.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0027.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0028.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0029.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0030.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0031.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0032.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0033.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0036.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0038.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0039.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0040.JPG,8
data/2023_05_10_BonitaCanyon1/photos/IMG_0041.JPG,8
data/2023_05_10_BonitaCanyon1/photos/IMG_0042.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0043.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0044.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0045.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0046.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0047.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0048.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0049.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0050.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0051.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0052.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0053.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0054.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0055.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0056.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0057.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0058.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0059.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0060.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0061.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0062.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0063.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0064.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0065.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0066.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0067.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0068.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0069.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0070.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0071.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0072.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0073.JPG,8
data/2023_05_10_BonitaCanyon1/photos/IMG_0074.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0075.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0076.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0077.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0078.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0079.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0080.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0081.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0082.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0084.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0085.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0086.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0087.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0088.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0089.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0090.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0091.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0092.JPG,1
data/2023_05_10_BonitaCanyon1/photos/IMG_0093.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0097.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0098.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0099.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0100.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0101.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0102.JPG,0
data/2023_05_10_BonitaCanyon1/photos/IMG_0103.JPG,8
data/2023_05_10_BonitaCanyon1/photos/IMG_0104.JPG,8
