Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
"Folder Start Date (Date on folder, format YYYY-MM-DD)","Folder End Date (Date of last image in folder, can fill out at end (YYYY-MM-DD)","Can fill this out exactly how it looks on the folder, no spaces then drag down the column at end","3 Letter code for locations-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",Please start with IMG in the image name,"1 High, 2 Okay, 3 Bad/can barely see animal","coyote, human, raccoon, skunk, opossum, woodrat, bobcat, bird (note species if possible), squirrel, ground squirrel, vehicle, or unknown","Four letter code for species-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",number of animals seen in image,Date of image (YYYYMMDD),"24 hours, convert if needed, so 1PM would be 13 etc.    Military Hours-->hh:mm:ss","Please record anything noteworthy-prey, young ones, weather problems, if it's a cool picture for outreach or instagram please put ""COOL"" in the notes column"
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0010,1,coyote,CAFA,1,20221109,13:22:00,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0013,2,coyote,CAFA,1,20221109,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0014,2,coyote,CAFA,1,20221109,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0015,2,coyote,CAFA,1,20221109,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0016,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0017,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0018,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0019,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0020,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0021,2,coyote,CAFA,1,20221110,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0022,2,coyote,CAFA,1,20221111,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0023,2,coyote,CAFA,1,20221111,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0024,2,coyote,CAFA,1,20221111,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0025,2,coyote,CAFA,1,20221111,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0028,2,raccoon,PRLO,1,20221111,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0029,2,raccoon,PRLO,1,20221111,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0030,3,raccoon,PRLO,1,20221111,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0031,2,coyote,CAFA,1,20221112,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0032,2,coyote,CAFA,2,20221112,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0040,2,coyote,CAFA,1,20221114,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0043,2,coyote,CAFA,1,20221114,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0044,2,coyote,CAFA,1,20221114,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0046,2,coyote,CAFA,2,20221114,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0047,2,coyote,CAFA,2,20221114,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0048,2,coyote,CAFA,1,20221114,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0049,2,coyote,CAFA,1,20221116,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0050,2,coyote,CAFA,1,20221116,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0051,2,coyote,CAFA,1,20221116,,
2022-11-09,2022-12-16,BonitaCanyon1,BC1,IMG_0052,3,bug,#N/A,1,20221116,,Not sure what kind of insect it is
