Camera Start Date,Camera End Date,CameraName,Location Code,Image#,Image Quality,Species,SpeciesCode,# of Individuals,Date,Time,Notes
"Folder Start Date (Date on folder, format YYYY-MM-DD)","Folder End Date (Date of last image in folder, can fill out at end (YYYY-MM-DD)","Can fill this out exactly how it looks on the folder, no spaces then drag down the column at end","3 Letter code for locations-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",Please start with IMG in the image name,"1 High, 2 Okay, 3 Bad/can barely see animal","coyote, human, raccoon, skunk, opossum, woodrat, bobcat, bird (note species if possible), squirrel, ground squirrel, vehicle, or unknown","Four letter code for species-DO NOT ENTER, THIS WILL FILL AUTOMATICALLY",number of animals seen in image,Date of image (YYYYMMDD),"24 hours, convert if needed, so 1PM would be 13 etc.    Military Hours-->hh:mm:ss","Please record anything noteworthy-prey, young ones, weather problems, if it's a cool picture for outreach or instagram please put ""COOL"" in the notes column"
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0001,1,coyote,CAFA,1,20221216,13:22:00,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0002,1,coyote,CAFA,1,20221216,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0003,2,coyote,CAFA,1,20221216,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0004,1,raccoon,PRLO,3,20221216,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0005,1,raccoon,PRLO,3,20221216,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0006,2,raccoon,PRLO,1,20221216,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0007,1,coyote,CAFA,1,20221216,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0010,1,rabbit,RASP,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0011,2,rabbit,RASP,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0013,1,raccoon,PRLO,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0014,1,raccoon,PRLO,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0016,1,squirrel,SCIU,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0019,1,squirrel,SCIU,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0020,1,squirrel,SCIU,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0022,1,squirrel,SCIU,1,20221217,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0028,1,squirrel,SCIU,1,20221218,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0029,1,squirrel,SCIU,1,20221218,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0031,2,coyote,CAFA,1,20221218,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0032,2,coyote,CAFA,1,20221218,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0037,1,squirrel,SCIU,1,20221219,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0040,1,squirrel,SCIU,,20221219,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0041,1,squirrel,SCIU,1,20221219,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0042,1,squirrel,SCIU,1,20221219,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0049,1,coyote,CAFA,,20221220,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0050,1,coyote,CAFA,,20221220,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0051,1,coyote,CAFA,,20221220,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0052,1,squirrel,SCIU,,20221220,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0053,1,squirrel,SCIU,,20221220,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0055,2,raccoon,PRLO,3,20221220,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0056,2,raccoon,PRLO,1,20221220,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0058,1,raccoon,PRLO,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0059,1,raccoon,PRLO,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0060,1,raccoon,PRLO,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0064,1,coyote,CAFA,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0070,2,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0071,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0072,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0073,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0076,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0077,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0078,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0079,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0080,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0082,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0085,1,squirrel,SCIU,1,20221221,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0094,2,squirrel,SCIU,1,20221222,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0097,1,squirrel,SCIU,1,20221222,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0100,3,squirrel,SCIU,1,20221222,,
2022-12-16,2023-01-31,BonitaCanyon2,BC2,IMG_0101,2,squirrel,SCIU,1,20221222,,
